Process Name,PID,%CPU,%MEM
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
codium,129642,49.9,1.9963110199911613
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
brave,139380,28.6,1.7700312697158167
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
codium,129612,14.4,0.7926927093432179
WD-TabNine,129838,11.7,0.07758373777926947
Xorg,1049,10.2,0.9773385603725988
python,135684,8.9,0.2680366811384657
python,135684,8.9,0.2680366811384657
python,135684,8.9,0.2680366811384657
python,135684,8.9,0.2680366811384657
python,135684,8.9,0.2680366811384657
python,135684,8.9,0.2680366811384657
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
codium,129581,7.0,1.0930620994705704
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
brave,139301,4.2,1.0042086655597102
marco,1737,1.9,0.2978103324904848
ksoftirqd/0,14,1.4,0.0
mate-panel,1748,0.9,0.5088341622383487
mate-multiload-applet,1977,0.9,0.19431613613792928
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
chrome,128866,0.9,0.6322594805703549
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129659,0.9,1.2009854340407815
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
codium,129707,0.9,0.5781009626977979
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
brave,139266,0.9,2.2384618488797727
ksoftirqd/3,31,0.5,0.0
irq/51-DELL078C:00,183,0.5,0.0
irq/128-i2c_hid_acpi,244,0.5,0.0
systemd-journald,399,0.5,0.24192937197772832
mate-settings-daemon,1729,0.5,0.2965800163189137
at-spi2-registryd,1731,0.5,0.06151580857855175
caja,1768,0.5,1.014617140371201
mate-netspeed-applet,1980,0.5,0.2560041889805009
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,42278,0.5,3.2330740483012286
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
chrome,44479,0.5,1.731965287367409
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129670,0.5,0.5597446454179581
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
codium,129836,0.5,0.4560043858310884
TabNine,129843,0.5,0.7255174463754394
TabNine,129843,0.5,0.7255174463754394
python,130018,0.5,0.7538147183215732
python,130018,0.5,0.7538147183215732
python,130018,0.5,0.7538147183215732
python,130018,0.5,0.7538147183215732
python,130018,0.5,0.7538147183215732
python,130018,0.5,0.7538147183215732
kworker/0:1-events,137262,0.5,0.0
systemd,1,0.0,0.0814223242345711
kcompactd0,44,0.0,0.0
kworker/1:1H-kblockd,56,0.0,0.0
kworker/2:1H-kblockd,128,0.0,0.0
kworker/3:1H-kblockd,144,0.0,0.0
kworker/0:1H-kblockd,145,0.0,0.0
btrfs-cleaner,331,0.0,0.0
btrfs-transaction,332,0.0,0.0
systemd-udevd,451,0.0,0.05543804669099083
haveged,864,0.0,0.04131401704135535
accounts-daemon,869,0.0,0.06493608753551923
bluetoothd,875,0.0,0.03882877837478187
cron,877,0.0,0.017372064342583014
dbus-daemon,878,0.0,0.04067425263213842
dbus-daemon,878,0.0,0.04067425263213842
dbus-daemon,878,0.0,0.04067425263213842
NetworkManager,881,0.0,0.14005919297164662
osspd,885,0.0,0.018061041398662794
polkitd,886,0.0,0.06690459341003288
rngd,887,0.0,0.004945871009715561
snapd,888,0.0,0.26720006614179737
systemd-logind,889,0.0,0.05275595743696598
udisksd,890,0.0,0.11171270837864998
wpa_supplicant,891,0.0,0.06368116504051677
ModemManager,991,0.0,0.07704239866377821
run-cups-browse,1003,0.0,0.006274612475012278
run-cups-browse,1003,0.0,0.006274612475012278
run-cupsd,1004,0.0,0.010137805253745328
lightdm,1007,0.0,0.0470718967243078
agetty,1050,0.0,0.004306106600498623
cupsd,1354,0.0,0.07234259088837686
cups-proxyd,1355,0.0,0.06619101003052169
rtkit-daemon,1414,0.0,0.019242144923370987
run-cups-browse,1462,0.0,0.0007627960263740417
run-cups-browse,1462,0.0,0.0007627960263740417
upowerd,1566,0.0,0.08127468629398257
lightdm,1588,0.0,0.05814474226844711
lightdm,1588,0.0,0.05814474226844711
systemd,1626,0.0,0.06774120840670118
systemd,1626,0.0,0.06774120840670118
(sd-pam),1627,0.0,0.02426183490338081
pipewire,1641,0.0,0.13996076767792096
wireplumber,1642,0.0,0.22532010366151933
pipewire-pulse,1643,0.0,0.38565490714065664
dbus-daemon,1645,0.0,0.0377953127906622
dbus-daemon,1645,0.0,0.0377953127906622
dbus-daemon,1645,0.0,0.0377953127906622
gnome-keyring-daemon,1647,0.0,0.06744593252552414
x-session-manager,1651,0.0,0.17116158578896237
dconf-service,1686,0.0,0.037942950731250716
ssh-agent,1709,0.0,0.002878939841476222
ssh-agent,1709,0.0,0.002878939841476222
dbus-daemon,1716,0.0,0.030782510612707297
dbus-daemon,1716,0.0,0.030782510612707297
dbus-daemon,1716,0.0,0.030782510612707297
gvfsd,1738,0.0,0.060506949317863504
xdg-permission-store,1747,0.0,0.04466047702802857
syndaemon,1764,0.0,0.01690454419738602
gvfs-udisks2-volume-monitor,1765,0.0,0.10460148090696939
gvfs-mtp-volume-monitor,1773,0.0,0.05002465553607829
brisk-menu,1774,0.0,0.2834156332831036
mate-screensaver,1780,0.0,0.23949334595801766
nm-applet,1789,0.0,0.30888317803462406
gvfs-gphoto2-volume-monitor,1811,0.0,0.05386324199137991
agent,1822,0.0,0.04237208894890645
skypeforlinux,1824,0.0,0.9383375377337969
skypeforlinux,1824,0.0,0.9383375377337969
skypeforlinux,1824,0.0,0.9383375377337969
skypeforlinux,1824,0.0,0.9383375377337969
skypeforlinux,1824,0.0,0.9383375377337969
skypeforlinux,1824,0.0,0.9383375377337969
skypeforlinux,1824,0.0,0.9383375377337969
gvfs-goa-volume-monitor,1839,0.0,0.05125497170764932
polkit-mate-authentication-agent-1,1855,0.0,0.10691447530952293
xdg-document-portal,1876,0.0,0.05787407271070149
gvfs-afc-volume-monitor,1879,0.0,0.06075301255217771
fusermount3,1898,0.0,0.010679144369236584
xdg-desktop-portal,1899,0.0,0.10831703574511392
clock-applet,1975,0.0,0.24328271976645646
notification-area-applet,1982,0.0,0.19402086025675222
gvfsd-trash,2017,0.0,0.07054632927788315
obexd,2070,0.0,0.04183074983341519
dnsmasq,2074,0.0,0.0024852386665734907
gvfsd-metadata,2141,0.0,0.07755913145583805
skypeforlinux,2147,0.0,0.2683811696665056
skypeforlinux,2147,0.0,0.2683811696665056
skypeforlinux,2147,0.0,0.2683811696665056
skypeforlinux,2147,0.0,0.2683811696665056
skypeforlinux,2147,0.0,0.2683811696665056
skypeforlinux,2147,0.0,0.2683811696665056
skypeforlinux,2148,0.0,0.2635583302739471
skypeforlinux,2148,0.0,0.2635583302739471
skypeforlinux,2148,0.0,0.2635583302739471
skypeforlinux,2148,0.0,0.2635583302739471
skypeforlinux,2148,0.0,0.2635583302739471
skypeforlinux,2148,0.0,0.2635583302739471
skypeforlinux,2150,0.0,0.04680122716656217
skypeforlinux,2150,0.0,0.04680122716656217
skypeforlinux,2150,0.0,0.04680122716656217
skypeforlinux,2150,0.0,0.04680122716656217
skypeforlinux,2150,0.0,0.04680122716656217
skypeforlinux,2150,0.0,0.04680122716656217
skypeforlinux,2150,0.0,0.04680122716656217
chrome_crashpad_handler,2163,0.0,0.019906515656019346
chrome_crashpad_handler,2163,0.0,0.019906515656019346
chrome_crashpad_handler,2163,0.0,0.019906515656019346
chrome_crashpad_handler,2163,0.0,0.019906515656019346
chrome_crashpad_handler,2163,0.0,0.019906515656019346
skypeforlinux,2179,0.0,0.4960388740540099
skypeforlinux,2179,0.0,0.4960388740540099
skypeforlinux,2179,0.0,0.4960388740540099
skypeforlinux,2179,0.0,0.4960388740540099
skypeforlinux,2179,0.0,0.4960388740540099
skypeforlinux,2179,0.0,0.4960388740540099
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2184,0.0,0.39227400814370883
skypeforlinux,2194,0.0,1.4883134727494811
skypeforlinux,2194,0.0,1.4883134727494811
skypeforlinux,2194,0.0,1.4883134727494811
skypeforlinux,2194,0.0,1.4883134727494811
skypeforlinux,2194,0.0,1.4883134727494811
skypeforlinux,2194,0.0,1.4883134727494811
skypeforlinux,2194,0.0,1.4883134727494811
gvfsd-network,3335,0.0,0.07942921203662602
gvfsd-dnssd,3361,0.0,0.07659948484201264
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10206,0.0,0.18636829366958038
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10213,0.0,0.06968510795778342
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10214,0.0,0.15248538630451408
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10215,0.0,0.15588105893805013
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10216,0.0,0.15509365658824467
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10218,0.0,0.14854837455548678
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
/opt/lampp/bin/,10221,0.0,0.14783479117597556
proftpd,10272,0.0,0.017839584487780006
mysqld_safe,10312,0.0,0.009670285108548334
mysqld,10463,0.0,0.4621559666889436
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10531,0.0,0.130019813011627
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10861,0.0,0.15364188350579086
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10862,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10863,0.0,0.1477363658822499
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
/opt/lampp/bin/,10864,0.0,0.15268223689196544
ssh-agent,13996,0.0,0.023671283141026712
ssh-agent,13996,0.0,0.023671283141026712
cat,42283,0.0,0.003100396752359008
cat,42283,0.0,0.003100396752359008
cat,42283,0.0,0.003100396752359008
cat,42283,0.0,0.003100396752359008
cat,42284,0.0,0.00349409792726174
cat,42284,0.0,0.00349409792726174
cat,42284,0.0,0.00349409792726174
cat,42284,0.0,0.00349409792726174
chrome_crashpad_handler,42286,0.0,0.021038406533864698
chrome_crashpad_handler,42286,0.0,0.021038406533864698
chrome_crashpad_handler,42286,0.0,0.021038406533864698
chrome_crashpad_handler,42286,0.0,0.021038406533864698
chrome_crashpad_handler,42286,0.0,0.021038406533864698
chrome_crashpad_handler,42288,0.0,0.018110254045525635
chrome_crashpad_handler,42288,0.0,0.018110254045525635
chrome_crashpad_handler,42288,0.0,0.018110254045525635
chrome_crashpad_handler,42288,0.0,0.018110254045525635
chrome_crashpad_handler,42288,0.0,0.018110254045525635
chrome,42294,0.0,0.39131436152988336
chrome,42294,0.0,0.39131436152988336
